Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
hjupCHs1,06/12/2023,16:30,ENGLAND - PREMIER LEAGUE,Brighton,Brentford,ROUND 15,1.91,3.8,3.75,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.25,2.63,1.5,4.5,1.2,1.57,2.25,1.95,1.95,1.28,3.55,15.0,15.0,23.0,41.0,11.0,8.0,15.0,29.0,12.0,9.5,13.0,34.0,19.0,15.0,23.0,41.0,151.0
0GrhAeCD,06/12/2023,16:30,ENGLAND - PREMIER LEAGUE,Fulham,Nottingham,ROUND 15,2.0,3.4,3.8,1.4,2.75,1.06,9.5,1.33,3.4,2.08,1.82,3.5,1.3,7.0,1.1,1.8,1.95,2.05,1.85,1.28,3.55,9.5,12.0,21.0,41.0,8.0,7.0,15.0,34.0,10.0,9.5,17.0,41.0,19.0,19.0,34.0,51.0,351.0
h6T7Rdsl,06/12/2023,16:30,ENGLAND - PREMIER LEAGUE,Crystal Palace,Bournemouth,ROUND 15,2.25,3.5,3.1,1.4,2.75,1.06,10.0,1.3,3.5,2.04,1.86,3.5,1.3,6.5,1.11,1.8,1.95,2.2,1.65,1.38,3.0,10.0,11.0,17.0,41.0,8.5,7.0,12.0,29.0,12.0,10.0,17.0,41.0,23.0,21.0,34.0,51.0,301.0
GOQvYb4K,06/12/2023,16:30,ENGLAND - PREMIER LEAGUE,Sheffield Utd,Liverpool,ROUND 15,13.0,7.5,1.18,1.18,4.5,1.01,26.0,1.1,7.0,1.3,3.5,1.8,2.0,2.75,1.44,1.8,1.95,,,4.65,1.18,26.0,13.0,9.0,9.0,41.0,17.0,11.0,11.0,67.0,34.0,26.0,26.0,201.0,81.0,51.0,67.0,301.0
UinoOo32,06/12/2023,16:45,GERMANY - DFB POKAL,Stuttgart,Dortmund,1/8-FINALS,2.15,3.8,3.1,1.25,3.75,1.02,21.0,1.13,6.0,1.48,2.6,2.1,1.67,3.5,1.29,1.44,2.63,2.1,1.7,1.38,3.0,21.0,15.0,21.0,34.0,13.0,8.0,12.0,21.0,15.0,9.5,11.0,21.0,21.0,15.0,19.0,29.0,81.0
K2EBA6Ce,06/12/2023,16:45,SCOTLAND - PREMIERSHIP,Aberdeen,Kilmarnock,ROUND 16,2.38,3.3,3.1,1.44,2.63,1.07,8.5,1.36,3.2,2.1,1.7,4.0,1.25,8.0,1.08,1.91,1.91,2.3,1.6,1.38,3.0,8.5,8.5,15.0,34.0,7.5,6.0,11.0,26.0,11.0,9.5,15.0,34.0,21.0,21.0,29.0,51.0,301.0
bgDF9QR1,06/12/2023,16:45,SCOTLAND - PREMIERSHIP,Celtic,Hibernian,ROUND 16,1.2,7.0,12.0,1.22,4.0,1.02,21.0,1.14,5.5,1.44,2.7,2.2,1.67,3.75,1.29,2.0,1.75,1.2,4.4,,,21.0,26.0,51.0,126.0,8.5,15.0,29.0,67.0,7.0,9.0,26.0,51.0,7.5,11.0,26.0,67.0,401.0
nFgAV7lL,06/12/2023,16:45,SCOTLAND - PREMIERSHIP,St Johnstone,St. Mirren,ROUND 16,3.1,3.2,2.45,1.57,2.25,1.1,7.0,1.5,2.63,2.5,1.5,5.0,1.17,11.0,1.05,2.1,1.67,2.85,1.4,1.58,2.35,7.0,6.5,10.0,23.0,7.0,6.0,10.0,23.0,13.0,12.0,19.0,41.0,34.0,29.0,41.0,67.0,501.0
zgVTFNAr,06/12/2023,16:45,GERMANY - DFB POKAL,Hertha Berlin,Hamburger SV,1/8-FINALS,2.55,3.75,2.55,1.25,3.75,1.02,21.0,1.13,6.0,1.48,2.6,2.1,1.67,3.5,1.29,1.4,2.75,2.43,1.53,1.53,2.43,21.0,15.0,17.0,26.0,15.0,8.0,10.0,17.0,17.0,10.0,11.0,21.0,26.0,17.0,21.0,29.0,81.0
0noNeWX7,06/12/2023,17:00,FRANCE - LIGUE 1,Marseille,Lyon,ROUND 10,1.65,4.0,4.75,1.33,3.25,1.04,13.0,1.22,4.33,1.7,2.1,2.75,1.44,5.0,1.17,1.75,2.0,1.65,2.2,1.2,4.4,13.0,15.0,26.0,51.0,8.0,7.5,15.0,34.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,41.0,201.0
pnDoEmwq,06/12/2023,17:00,SPAIN - COPA DEL REY,Atl. Astorga,Sevilla,1/32-FINALS,15.0,8.5,1.14,1.23,3.96,1.02,18.5,1.11,5.3,1.44,2.7,2.02,1.62,3.1,1.27,2.2,1.52,,,5.75,1.14,19.0,8.5,6.0,6.5,34.0,17.0,11.0,11.0,67.0,41.0,34.0,34.0,251.0,101.0,81.0,101.0,501.0
WrmCalOk,06/12/2023,17:00,SPAIN - COPA DEL REY,Tudelano,Las Palmas,1/32-FINALS,8.5,5.0,1.33,1.33,3.25,1.05,11.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,2.2,1.62,7.0,1.1,3.3,1.33,11.0,6.0,6.0,8.0,19.0,9.5,9.0,12.0,41.0,26.0,23.0,34.0,126.0,67.0,67.0,81.0,501.0
pjyMCJoG,06/12/2023,17:00,EUROPE - EUROPA LEAGUE,Villarreal,Maccabi Haifa,GROUP STAGE ,1.36,5.0,8.5,1.3,3.4,1.04,13.0,1.2,4.5,1.65,2.2,2.63,1.5,4.5,1.2,1.95,1.8,1.35,3.1,1.1,7.0,13.0,21.0,41.0,101.0,8.0,9.5,23.0,51.0,6.5,9.0,21.0,51.0,8.5,11.0,26.0,51.0,301.0
2XSEPGbp,06/12/2023,17:00,URUGUAY - PRIMERA DIVISION,Wanderers,Penarol,CLAUSURA ,4.0,3.25,1.85,1.44,2.63,1.07,8.5,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.91,1.8,3.9,1.24,1.95,1.9,8.5,6.5,8.0,15.0,10.0,6.5,9.0,17.0,21.0,15.0,17.0,29.0,41.0,41.0,41.0,51.0,800.0
Qa51XTJ8,06/12/2023,17:00,SCOTLAND - PREMIERSHIP,Hearts,Rangers,ROUND 16,6.0,4.33,1.53,1.33,3.25,1.04,13.0,1.22,4.33,1.7,2.1,2.75,1.44,5.0,1.17,1.8,1.95,5.75,1.14,2.43,1.53,13.0,7.5,7.5,11.0,17.0,8.0,8.5,12.0,34.0,19.0,17.0,23.0,67.0,41.0,41.0,51.0,251.0
tORIOzEj,06/12/2023,17:00,URUGUAY - PRIMERA DIVISION,Liverpool M.,River Plate,CLAUSURA ,1.91,3.2,4.0,1.44,2.63,1.07,8.5,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.83,1.83,1.95,1.9,,,8.5,11.0,21.0,41.0,6.5,6.5,15.0,34.0,8.5,9.0,15.0,41.0,17.0,17.0,29.0,51.0,301.0
0jR5pyXb,06/12/2023,17:00,ITALY - COPPA ITALIA,Fiorentina,Parma,1/8-FINALS,1.5,4.0,7.0,1.33,3.25,1.04,12.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.8,1.95,1.5,2.5,1.12,6.4,12.0,19.0,34.0,67.0,7.5,7.5,21.0,51.0,7.5,8.5,17.0,51.0,11.0,12.0,23.0,51.0,251.0
EattDcSf,06/12/2023,17:15,ENGLAND - PREMIER LEAGUE,Aston Villa,Manchester City,ROUND 15,4.33,4.2,1.73,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.4,2.3,1.62,4.0,1.25,1.53,2.38,4.1,1.23,2.1,1.7,17.0,11.0,11.0,17.0,19.0,8.5,9.5,13.0,29.0,15.0,15.0,21.0,51.0,34.0,34.0,41.0,151.0
WdSBQGdf,06/12/2023,17:15,ENGLAND - PREMIER LEAGUE,Manchester Utd,Chelsea,ROUND 15,2.88,3.5,2.4,1.33,3.25,1.04,13.0,1.2,4.5,1.67,2.15,2.63,1.5,5.0,1.17,1.57,2.25,2.75,1.43,1.58,2.35,13.0,12.0,15.0,26.0,13.0,7.5,10.0,19.0,17.0,12.0,13.0,26.0,34.0,23.0,29.0,41.0,151.0
C8mcl0U6,06/12/2023,19:00,BRAZIL - SERIE A,Goias,America MG,ROUND 38,2.0,3.5,3.75,1.36,3.0,1.05,11.0,1.29,3.75,1.9,1.95,3.2,1.36,6.0,1.13,1.75,2.0,2.0,1.85,1.28,3.55,11.0,12.0,19.0,41.0,8.0,6.5,13.0,29.0,9.5,8.5,13.0,34.0,17.0,15.0,26.0,41.0,201.0
dW95nv6c,06/12/2023,19:30,URUGUAY - PRIMERA DIVISION,Cerro Largo,Maldonado,CLAUSURA ,2.0,3.4,3.6,1.44,2.63,1.06,9.5,1.33,3.25,2.05,1.75,3.5,1.29,7.0,1.1,1.83,1.83,2.03,1.83,,,9.5,10.0,19.0,41.0,7.0,6.5,13.0,29.0,9.0,9.0,15.0,41.0,17.0,17.0,29.0,51.0,301.0
MLZOKVR9,06/12/2023,20:00,COLOMBIA - PRIMERA A,Millonarios,Atl. Nacional,CLAUSURA ,1.85,3.4,4.5,1.44,2.63,1.08,8.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,2.0,1.73,1.85,2.0,1.22,4.15,8.0,10.0,21.0,51.0,6.0,6.5,15.0,41.0,8.0,9.0,17.0,41.0,15.0,17.0,34.0,67.0,351.0
UoZSJksG,06/12/2023,20:00,COLOMBIA - PRIMERA A,Aguilas,Dep. Cali,CLAUSURA ,1.62,4.0,5.25,1.36,3.0,1.05,11.0,1.29,3.5,1.9,1.95,3.25,1.33,6.5,1.11,1.83,1.83,1.6,2.3,1.18,4.8,11.0,13.0,26.0,51.0,7.0,7.5,17.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,26.0,51.0,301.0
jBGbdnF0,06/12/2023,20:00,BOLIVIA - DIVISION PROFESIONAL,The Strongest,Nacional Potosi,ROUND 34,1.44,4.5,6.5,1.2,4.33,1.01,23.0,1.1,7.0,1.36,3.1,1.83,1.83,3.0,1.36,1.53,2.38,1.43,2.75,1.14,5.75,23.0,23.0,41.0,67.0,12.0,10.0,19.0,41.0,10.0,9.0,15.0,34.0,12.0,11.0,19.0,41.0,101.0
OWl8ojIu,06/12/2023,21:00,BOLIVIA - DIVISION PROFESIONAL,Tomayapo,Palmaflor,ROUND 34,1.18,6.5,13.0,1.17,5.0,1.03,17.0,1.14,5.5,1.48,2.6,2.2,1.62,3.75,1.25,2.2,1.62,1.19,4.5,,,17.0,29.0,51.0,151.0,8.5,13.0,34.0,81.0,6.5,10.0,26.0,67.0,7.0,11.0,29.0,81.0,351.0
UeSkb8pl,06/12/2023,21:00,BOLIVIA - DIVISION PROFESIONAL,Blooming,Always Ready,ROUND 34,2.2,3.75,2.9,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.62,2.2,2.2,1.65,1.4,2.85,13.0,11.0,15.0,29.0,9.5,7.0,11.0,21.0,12.0,9.0,13.0,26.0,21.0,17.0,23.0,41.0,151.0
O6HoeW2J,06/12/2023,21:30,BRAZIL - SERIE A,Coritiba,Corinthians,ROUND 38,3.5,3.2,2.2,1.44,2.63,1.08,8.0,1.4,3.0,2.15,1.67,4.0,1.25,8.0,1.08,1.95,1.8,3.3,1.33,1.68,2.15,8.0,7.0,10.0,21.0,9.0,6.0,9.5,19.0,17.0,12.0,15.0,34.0,41.0,29.0,41.0,51.0,301.0
xjepi2pl,06/12/2023,21:30,BRAZIL - SERIE A,Vasco,Bragantino,ROUND 38,1.91,3.6,4.0,1.4,2.75,1.06,10.0,1.33,3.4,2.03,1.83,3.5,1.3,6.5,1.11,1.8,1.95,1.9,1.95,1.25,3.8,10.0,11.0,21.0,41.0,7.0,6.5,13.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,29.0,51.0,251.0
trh1mKqD,06/12/2023,21:30,BRAZIL - SERIE A,Cruzeiro,Palmeiras,ROUND 38,3.75,2.9,2.3,1.57,2.25,1.13,6.0,1.53,2.5,2.6,1.48,5.0,1.17,11.0,1.05,2.1,1.67,3.45,1.3,1.63,2.25,6.0,6.0,9.5,21.0,8.0,5.5,10.0,23.0,17.0,13.0,19.0,41.0,41.0,34.0,51.0,67.0,501.0
jgaljMaf,06/12/2023,21:30,BRAZIL - SERIE A,Sao Paulo,Flamengo RJ,ROUND 38,3.2,3.4,2.25,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.7,4.0,1.25,8.0,1.08,1.91,1.91,3.1,1.35,1.65,2.2,9.0,7.0,10.0,21.0,8.5,6.5,9.5,19.0,15.0,12.0,17.0,29.0,34.0,29.0,41.0,51.0,351.0
KYj5nvaJ,06/12/2023,21:30,BRAZIL - SERIE A,Internacional,Botafogo RJ,ROUND 38,2.15,3.2,3.6,1.44,2.63,1.07,8.5,1.36,3.2,2.15,1.67,4.0,1.25,8.0,1.08,1.91,1.91,2.08,1.73,1.3,3.45,8.5,9.5,17.0,41.0,7.0,6.0,13.0,29.0,9.5,9.0,15.0,41.0,19.0,19.0,29.0,51.0,301.0
rTethrVs,06/12/2023,21:30,BRAZIL - SERIE A,Fluminense,Gremio,ROUND 38,1.91,3.75,3.75,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.08,2.75,1.44,5.0,1.17,1.67,2.1,1.93,1.93,1.28,3.55,13.0,13.0,21.0,41.0,8.5,7.0,13.0,29.0,10.0,8.5,13.0,29.0,17.0,15.0,23.0,41.0,151.0
zsLkfjIP,06/12/2023,21:30,BRAZIL - SERIE A,Bahia,Atletico-MG,ROUND 38,3.3,3.75,2.0,1.36,3.0,1.04,12.0,1.29,3.75,1.9,1.95,3.4,1.33,6.0,1.13,1.75,2.0,3.1,1.35,1.75,2.05,12.0,8.0,10.0,19.0,10.0,7.0,9.0,17.0,17.0,11.0,15.0,26.0,34.0,26.0,34.0,51.0,201.0
YHlgktF0,06/12/2023,21:30,BRAZIL - SERIE A,Santos,Fortaleza,ROUND 38,1.91,3.4,4.33,1.44,2.63,1.07,9.0,1.33,3.4,2.05,1.75,3.75,1.29,7.0,1.1,1.91,1.91,1.9,1.95,1.23,4.0,9.0,11.0,21.0,41.0,6.5,6.5,15.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,29.0,51.0,301.0
hM7HkAQt,06/12/2023,21:30,BRAZIL - SERIE A,Cuiaba,Athletico-PR,ROUND 38,2.7,3.0,2.88,1.57,2.25,1.11,6.5,1.5,2.63,2.5,1.5,5.0,1.17,11.0,1.05,2.05,1.7,2.6,1.48,1.43,2.75,6.5,7.0,12.0,29.0,6.5,6.0,11.0,29.0,11.0,11.0,17.0,41.0,26.0,26.0,41.0,67.0,501.0
ra20jYNj,06/12/2023,22:00,GUATEMALA - LIGA NACIONAL,Zacapa,Guastatoya,APERTURA ,2.18,2.95,3.4,1.53,2.18,1.07,6.9,1.44,2.4,2.27,1.5,3.85,1.18,8.5,1.04,1.93,1.7,,,,,6.8,7.8,16.5,50.0,6.1,5.8,12.5,37.0,9.5,9.25,17.0,55.0,21.0,20.0,37.0,100.0,
O67sa5NK,06/12/2023,22:00,HONDURAS - LIGA NACIONAL,Motagua,Marathon,APERTURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rVzLLBC3,06/12/2023,22:15,COLOMBIA - PRIMERA A,Ind. Medellin,America De Cali,CLAUSURA ,2.2,3.3,3.4,1.4,2.75,1.07,9.0,1.3,3.4,2.05,1.8,3.5,1.29,7.0,1.1,1.8,1.91,2.15,1.68,1.33,3.3,9.0,10.0,17.0,34.0,7.5,6.0,12.0,29.0,10.0,9.0,13.0,34.0,21.0,19.0,29.0,51.0,251.0
8xYWI9dM,06/12/2023,22:15,COLOMBIA - PRIMERA A,Junior,Deportes Tolima,CLAUSURA ,2.1,3.3,3.6,1.44,2.63,1.07,8.5,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.83,1.83,2.05,1.75,1.3,3.45,8.5,9.5,17.0,41.0,7.0,6.0,13.0,34.0,9.5,9.0,15.0,41.0,19.0,19.0,29.0,51.0,351.0
